TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,TransactionDuration,LoginAttempts,AgeBin,AccountBalanceBin,Target
25.579999999999984,Debit,Omaha,ATM,Engineer,166.0,1.0,2.0,0.0,0
446.1,Debit,Seattle,ATM,Student,243.0,1.0,1.0,1.0,3
147.74,Debit,Raleigh,Branch,Student,15.0,1.0,1.0,1.0,3
46.22999999999999,Debit,Fresno,Online,Retired,282.0,1.0,2.0,0.0,0
265.37,Debit,Washington,Branch,Engineer,77.0,1.0,0.0,0.0,4
342.57,Debit,Boston,Online,Student,91.0,1.0,1.0,1.0,3
417.26,Credit,New York,Online,Doctor,45.0,1.0,0.0,2.0,1
33.629999999999995,Debit,Columbus,Online,Retired,76.0,1.0,2.0,0.0,0
64.57999999999998,Debit,El Paso,Branch,Retired,173.0,1.0,2.0,0.0,0
23.22999999999999,Credit,Miami,Branch,Student,122.0,1.0,1.0,1.0,5
278.88,Debit,Kansas City,Branch,Doctor,179.0,2.0,2.0,1.0,6
285.49,Credit,Charlotte,Branch,Doctor,109.0,1.0,2.0,0.0,5
71.87,Debit,Nashville,ATM,Student,258.0,1.0,1.0,1.0,3
308.8,Debit,Baltimore,ATM,Retired,41.0,1.0,2.0,0.0,0
288.43,Debit,Phoenix,Branch,Retired,72.0,1.0,2.0,0.0,0
147.45999999999998,Credit,Albuquerque,Online,Doctor,205.0,1.0,2.0,0.0,5
214.15,Debit,nan,Branch,Engineer,217.0,1.0,0.0,0.0,4
71.34,Debit,Miami,Online,Engineer,144.0,3.0,0.0,0.0,2
170.36,Debit,Indianapolis,ATM,Doctor,118.0,1.0,1.0,0.0,4
736.53,Debit,Philadelphia,ATM,Engineer,120.0,1.0,2.0,2.0,6
213.42,Debit,Columbus,ATM,Engineer,17.0,1.0,0.0,0.0,4
94.09,Debit,Miami,Branch,Student,203.0,1.0,1.0,1.0,3
91.23000000000002,nan,Boston,ATM,Retired,86.0,1.0,2.0,0.0,0
263.92,Credit,San Diego,Branch,Retired,233.0,1.0,2.0,0.0,5
77.5,Credit,Fort Worth,Online,Doctor,201.0,1.0,2.0,2.0,6
3.650000000000034,Debit,Miami,Online,Doctor,146.0,1.0,2.0,2.0,6
43.879999999999995,Credit,Seattle,Online,Student,251.0,1.0,1.0,1.0,5
224.79,Debit,Boston,Online,Student,129.0,1.0,1.0,1.0,3
64.30000000000001,Debit,Louisville,ATM,Retired,67.0,1.0,2.0,0.0,0
111.79000000000002,Debit,Jacksonville,Online,Doctor,49.0,1.0,2.0,2.0,6
613.7,Credit,Fort Worth,Branch,Retired,37.000000000000014,1.0,2.0,0.0,5
26.069999999999993,Debit,Baltimore,Branch,Student,19.0,3.0,1.0,1.0,2
170.45,Debit,San Francisco,Branch,Engineer,199.0,1.0,2.0,0.0,0
344.27,Debit,San Antonio,Branch,Student,123.0,1.0,1.0,1.0,3
872.72,Debit,Washington,Online,Student,288.0,1.0,1.0,1.0,3
292.95,Debit,Memphis,Branch,Engineer,56.0,1.0,0.0,1.0,4
28.439999999999998,Debit,Fresno,ATM,Student,243.0,1.0,1.0,1.0,3
209.02,Debit,El Paso,ATM,Student,74.0,1.0,1.0,1.0,3
20.05000000000001,Debit,Chicago,ATM,Retired,171.0,1.0,2.0,0.0,0
175.02,Debit,Phoenix,Online,Student,71.0,1.0,1.0,1.0,3
89.5,Credit,Louisville,Branch,Engineer,134.0,1.0,0.0,2.0,1
69.95999999999998,Debit,Baltimore,Branch,Student,31.0,1.0,1.0,1.0,3
376.78,Credit,Nashville,Online,Student,88.0,1.0,1.0,1.0,5
148.54,Credit,Columbus,Branch,Retired,107.0,1.0,2.0,0.0,5
388.77,Credit,Jacksonville,Online,Student,30.0,1.0,1.0,1.0,5
100.38,Debit,Seattle,Branch,Doctor,49.0,1.0,2.0,2.0,6
137.23000000000002,Debit,Fresno,Branch,Doctor,63.0,1.0,2.0,2.0,6
870.3,Debit,San Jose,ATM,Retired,229.0,1.0,2.0,0.0,0
458.94,Debit,Detroit,Branch,Engineer,180.0,1.0,2.0,0.0,0
327.35,Credit,Memphis,Branch,Student,175.0,1.0,1.0,1.0,5
757.1499999999999,Debit,Raleigh,Online,Engineer,38.0,1.0,2.0,0.0,0
47.22999999999999,Credit,Memphis,Online,Retired,160.0,1.0,2.0,0.0,5
239.41,Credit,nan,Online,Doctor,248.0,1.0,0.0,0.0,5
170.97,Debit,Nashville,Branch,Student,292.0,1.0,1.0,1.0,3
262.43,Credit,San Diego,Online,Doctor,274.0,5.0,0.0,2.0,2
659.15,Debit,Boston,ATM,Student,204.0,1.0,1.0,1.0,3
31.53,Debit,Kansas City,Online,Student,283.0,1.0,1.0,1.0,3
111.66,Credit,nan,Online,Engineer,140.0,1.0,0.0,0.0,5
250.01,Debit,Kansas City,ATM,Retired,88.0,1.0,2.0,1.0,0
554.15,Debit,Raleigh,ATM,Doctor,108.0,1.0,0.0,2.0,1
598.66,nan,Charlotte,Branch,Engineer,222.0,1.0,0.0,0.0,4
28.379999999999995,Debit,Sacramento,Branch,Doctor,98.0,1.0,2.0,1.0,6
16.80000000000004,Debit,San Diego,ATM,Doctor,94.0,1.0,0.0,2.0,1
896.79,Debit,Dallas,Online,Doctor,168.0,1.0,0.0,2.0,1
159.0,Debit,Las Vegas,ATM,Engineer,38.0,1.0,0.0,1.0,4
56.31,Credit,Houston,Online,Retired,195.0,1.0,2.0,0.0,5
203.99,Debit,Philadelphia,Online,Retired,215.0,1.0,2.0,0.0,0
50.99000000000001,Debit,Detroit,Branch,Doctor,76.0,1.0,1.0,1.0,6
101.28,Credit,Chicago,Online,Engineer,75.0,1.0,0.0,0.0,5
299.92,Debit,Denver,ATM,Student,122.0,1.0,1.0,1.0,3
77.54000000000002,Debit,Phoenix,Online,Retired,73.0,1.0,2.0,0.0,0
18.349999999999994,Debit,Nashville,Branch,Student,78.0,1.0,1.0,1.0,3
732.53,Credit,San Jose,ATM,Student,116.0,1.0,1.0,1.0,5
65.11000000000001,Debit,Nashville,ATM,Engineer,150.0,1.0,0.0,2.0,1
67.07,Credit,Los Angeles,ATM,Student,56.0,1.0,1.0,1.0,5
137.47999999999996,Debit,Seattle,Branch,Doctor,47.0,1.0,2.0,2.0,6
398.36,Debit,Columbus,ATM,Student,56.0,1.0,1.0,1.0,3
469.46,Debit,New York,ATM,Student,149.0,1.0,1.0,2.0,3
37.579999999999984,Debit,Indianapolis,ATM,Doctor,182.0,1.0,2.0,1.0,6
160.24,Debit,Washington,ATM,Engineer,15.0,1.0,0.0,0.0,4
315.39,Credit,New York,Branch,Student,93.0,1.0,1.0,1.0,5
434.17,Debit,Atlanta,ATM,Student,148.0,5.0,1.0,0.0,2
165.91,Debit,Jacksonville,ATM,Student,84.0,1.0,1.0,1.0,3
211.36,Debit,San Francisco,Branch,Engineer,194.0,1.0,0.0,0.0,4
241.45,Debit,Portland,Online,Student,158.0,1.0,1.0,1.0,3
23.24000000000001,Debit,Indianapolis,Branch,Doctor,129.0,1.0,2.0,2.0,6
70.88,Credit,Omaha,Branch,Retired,176.0,1.0,2.0,1.0,5
314.52,Debit,Memphis,ATM,Retired,229.0,1.0,2.0,0.0,0
181.81,Credit,Austin,Online,Retired,122.0,1.0,2.0,0.0,5
854.64,Debit,Fort Worth,Branch,Retired,118.0,1.0,2.0,0.0,0
261.19,Debit,Oklahoma City,ATM,Retired,52.0,1.0,2.0,0.0,0
220.68,Credit,Raleigh,Online,Retired,217.0,1.0,2.0,0.0,5
11.859999999999985,Debit,Sacramento,Branch,Engineer,129.0,1.0,0.0,0.0,4
122.65,Debit,Columbus,Online,Student,41.0,1.0,1.0,1.0,3
395.16,Debit,Milwaukee,Online,Retired,17.0,1.0,2.0,0.0,0
704.69,Debit,Las Vegas,Online,Retired,150.0,1.0,2.0,0.0,0
369.89,Debit,San Antonio,ATM,Retired,69.0,1.0,2.0,0.0,0
10.919999999999987,Debit,Jacksonville,ATM,Retired,268.0,1.0,2.0,0.0,0
199.14,Debit,Seattle,Branch,Engineer,36.0,1.0,0.0,0.0,4
109.43,Debit,Denver,nan,Retired,140.0,1.0,2.0,1.0,0
304.15,Debit,Atlanta,Branch,Student,40.0,1.0,1.0,1.0,3
620.54,Credit,Omaha,Branch,Student,98.0,1.0,1.0,1.0,5
757.79,Debit,Charlotte,Online,Student,117.0,1.0,1.0,1.0,3
122.81,Debit,San Jose,Branch,Doctor,12.0,1.0,2.0,2.0,6
96.25,Debit,Houston,Online,Retired,171.0,1.0,2.0,0.0,0
142.55,Debit,Kansas City,Online,Doctor,97.0,1.0,2.0,1.0,6
35.94,Credit,Fresno,Branch,Student,141.0,1.0,1.0,1.0,5
24.860000000000014,Debit,Jacksonville,Branch,Engineer,292.0,1.0,2.0,0.0,0
103.07999999999998,Debit,San Francisco,Online,Doctor,109.0,1.0,2.0,2.0,6
116.26999999999998,Debit,Portland,Online,Engineer,94.0,1.0,2.0,2.0,6
363.84,Debit,Columbus,Online,Retired,118.0,3.0,2.0,0.0,2
108.75,Debit,Houston,ATM,Doctor,23.0,4.0,0.0,2.0,2
50.900000000000006,Credit,Jacksonville,Online,Student,150.0,1.0,1.0,1.0,5
206.84,Debit,Philadelphia,Branch,Student,154.0,1.0,1.0,1.0,3
37.400000000000006,Debit,Raleigh,ATM,Student,84.0,1.0,1.0,1.0,3
154.21,Debit,Miami,Online,Engineer,75.0,1.0,0.0,2.0,1
199.37,Debit,Chicago,Online,Student,79.0,1.0,1.0,1.0,3
18.230000000000018,Debit,Nashville,ATM,Engineer,28.0,1.0,2.0,2.0,6
398.7,Debit,Albuquerque,ATM,Doctor,276.0,1.0,0.0,0.0,4
378.2,Debit,Mesa,Branch,Engineer,167.0,1.0,0.0,0.0,4
124.74000000000001,Debit,Los Angeles,ATM,Engineer,33.0,1.0,0.0,0.0,4
17.099999999999994,Debit,Albuquerque,ATM,Retired,101.0,1.0,2.0,1.0,0
287.05,Debit,Milwaukee,ATM,Student,212.0,1.0,1.0,1.0,3
874.72,Debit,San Francisco,Online,Engineer,173.0,1.0,1.0,0.0,4
40.120000000000005,Credit,Dallas,ATM,Doctor,269.0,1.0,0.0,2.0,1
125.0,Credit,Indianapolis,Online,Engineer,177.0,1.0,0.0,0.0,5
348.44,Debit,Baltimore,Online,Student,147.0,1.0,1.0,1.0,3
128.39999999999998,Debit,Tucson,ATM,Retired,31.0,1.0,2.0,0.0,0
320.93,Debit,Atlanta,Online,Engineer,178.0,1.0,2.0,2.0,6
1.4099999999999966,Debit,Sacramento,ATM,Retired,278.0,1.0,2.0,1.0,0
50.52000000000001,Debit,Los Angeles,Branch,Doctor,293.0,1.0,2.0,2.0,6
383.95,Credit,San Diego,Online,Engineer,143.0,1.0,0.0,2.0,1
12.939999999999998,Debit,Fresno,Branch,Student,158.0,1.0,1.0,1.0,3
329.75,Debit,Sacramento,Online,Retired,211.0,1.0,2.0,0.0,0
40.78999999999999,Debit,Milwaukee,ATM,Student,80.0,1.0,1.0,1.0,3
99.25,Credit,Phoenix,Online,Retired,93.0,1.0,2.0,0.0,5
150.6,Debit,Miami,ATM,Retired,59.0,1.0,2.0,0.0,0
29.5,Debit,San Antonio,Online,Retired,129.0,1.0,2.0,1.0,0
54.34,Debit,Albuquerque,ATM,Doctor,46.0,1.0,2.0,2.0,6
18.24999999999997,Debit,Kansas City,ATM,Doctor,18.000000000000014,1.0,2.0,2.0,6
633.87,Debit,Kansas City,Online,Student,175.0,1.0,1.0,1.0,3
81.15,Debit,Miami,ATM,Student,114.0,1.0,1.0,1.0,3
83.94999999999999,Debit,New York,Online,Retired,170.0,1.0,2.0,0.0,0
410.4,Credit,Virginia Beach,ATM,Retired,78.0,1.0,2.0,0.0,5
172.68,Debit,Baltimore,ATM,Doctor,17.0,1.0,0.0,2.0,1
139.88,Debit,Colorado Springs,ATM,Engineer,162.0,1.0,0.0,0.0,4
165.55,Debit,Dallas,Branch,Student,115.0,1.0,1.0,1.0,3
53.78999999999999,Credit,Philadelphia,ATM,Engineer,137.0,3.0,2.0,0.0,2
285.69,Debit,Miami,ATM,Retired,35.0,1.0,2.0,0.0,0
532.4,Debit,Jacksonville,ATM,Student,149.0,1.0,1.0,1.0,3
293.85,Debit,Charlotte,Online,Student,144.0,1.0,1.0,1.0,3
27.939999999999998,Debit,Atlanta,Branch,Retired,120.0,1.0,2.0,1.0,0
270.36,Debit,Oklahoma City,ATM,Student,37.000000000000014,1.0,1.0,1.0,3
112.66,Debit,Philadelphia,Online,Engineer,176.0,3.0,1.0,1.0,2
506.03,Debit,Detroit,Branch,Student,21.0,1.0,1.0,1.0,3
206.95,Debit,Seattle,Branch,Student,31.0,1.0,1.0,1.0,3
350.96,Debit,Tucson,ATM,Retired,167.0,1.0,2.0,0.0,0
261.63,Debit,Chicago,Branch,Student,150.0,1.0,1.0,1.0,3
46.120000000000005,Debit,Fresno,Branch,Doctor,30.0,1.0,2.0,2.0,6
27.24999999999997,Credit,Kansas City,Branch,Retired,92.0,1.0,2.0,0.0,5
331.66,Debit,Las Vegas,ATM,Retired,145.0,1.0,2.0,0.0,0
667.95,Credit,Oklahoma City,ATM,Doctor,253.0,1.0,2.0,2.0,6
49.84,Debit,Chicago,ATM,Doctor,146.0,1.0,0.0,0.0,4
556.04,Debit,Denver,ATM,Retired,27.0,1.0,2.0,0.0,0
88.06,Credit,Raleigh,Online,Student,288.0,1.0,1.0,1.0,5
745.95,Debit,Memphis,ATM,Doctor,127.0,1.0,2.0,2.0,6
67.25,Debit,Miami,Online,Student,157.0,1.0,1.0,1.0,3
93.63,Debit,New York,ATM,Engineer,141.0,1.0,1.0,2.0,6
74.11000000000001,Debit,San Jose,Branch,Student,49.0,1.0,1.0,1.0,3
41.129999999999995,Credit,Philadelphia,Branch,Retired,58.0,1.0,2.0,0.0,5
192.02,Credit,Indianapolis,Online,Retired,154.0,1.0,2.0,0.0,5
291.27,Debit,Detroit,Branch,Retired,121.0,1.0,2.0,0.0,0
296.46,nan,Dallas,Branch,Student,136.0,1.0,1.0,1.0,3
341.84,Credit,El Paso,Branch,Student,89.0,1.0,1.0,1.0,5
98.41,Debit,Sacramento,Online,Student,48.000000000000014,1.0,1.0,1.0,3
109.28,Debit,San Diego,Online,Engineer,112.0,4.0,0.0,0.0,2
27.51000000000002,Credit,Columbus,Online,Doctor,103.0,1.0,0.0,2.0,1
207.71,Credit,Kansas City,Online,Student,63.0,1.0,1.0,1.0,5
25.77000000000004,Credit,San Diego,Online,Doctor,277.0,1.0,0.0,2.0,1
127.57,Debit,Nashville,ATM,Retired,75.0,1.0,2.0,0.0,0
392.05,Debit,Denver,ATM,Engineer,172.0,1.0,2.0,0.0,0
521.01,Credit,Seattle,Branch,Engineer,73.0,1.0,0.0,0.0,5
849.76,Debit,Seattle,ATM,Student,269.0,1.0,1.0,1.0,3
172.5,Debit,Columbus,Online,Doctor,31.0,1.0,2.0,0.0,0
152.34,Debit,Omaha,Branch,Doctor,115.0,1.0,2.0,0.0,0
21.129999999999995,Debit,Dallas,Branch,Student,153.0,1.0,1.0,1.0,3
111.55000000000001,Debit,Denver,ATM,Doctor,101.0,1.0,0.0,2.0,1
321.82,Credit,Raleigh,Branch,Engineer,43.0,1.0,0.0,0.0,5
148.77,Debit,San Jose,Branch,Retired,175.0,1.0,2.0,0.0,0
14.080000000000013,Debit,nan,Branch,Retired,154.0,1.0,2.0,0.0,0
566.33,Credit,Charlotte,ATM,Student,66.0,1.0,1.0,1.0,5
206.51,nan,Indianapolis,ATM,Retired,275.0,1.0,2.0,0.0,0
180.94,Debit,Raleigh,Branch,Retired,57.0,1.0,2.0,0.0,0
77.9,Debit,Washington,Branch,Student,128.0,1.0,1.0,1.0,3
318.92,Credit,Washington,Branch,Student,60.0,1.0,1.0,1.0,5
583.3,Credit,Nashville,Online,Engineer,142.0,1.0,2.0,0.0,5
100.68,Debit,Memphis,Online,Retired,139.0,1.0,2.0,1.0,0
589.64,Debit,Charlotte,Online,Retired,210.0,1.0,2.0,0.0,0
225.93,Credit,Omaha,Branch,Student,199.0,1.0,1.0,1.0,5
651.55,Debit,Phoenix,Online,Retired,82.0,1.0,2.0,0.0,0
80.97,Debit,Seattle,Online,Doctor,157.0,1.0,0.0,0.0,4
191.89,Debit,San Antonio,Branch,Student,14.0,1.0,1.0,1.0,3
304.75,Credit,Austin,Branch,Retired,125.0,1.0,2.0,1.0,5
201.53,Debit,Tucson,Online,Retired,287.0,1.0,2.0,0.0,0
8.450000000000017,Debit,Philadelphia,ATM,Student,141.0,1.0,1.0,1.0,3
435.98,Debit,Mesa,Branch,Engineer,105.0,1.0,1.0,0.0,4
743.24,Credit,Indianapolis,Online,Student,109.0,1.0,1.0,1.0,5
16.27000000000004,Debit,Atlanta,ATM,Doctor,44.0,1.0,2.0,2.0,6
290.86,Debit,Louisville,Online,Doctor,36.0,1.0,0.0,2.0,1
85.73000000000002,Debit,Virginia Beach,ATM,Doctor,266.0,1.0,0.0,2.0,1
555.71,Credit,Boston,Branch,Student,73.0,1.0,1.0,1.0,5
40.03,Debit,Omaha,Branch,Student,200.0,1.0,1.0,0.0,3
73.00999999999999,Credit,Milwaukee,Online,Student,62.0,1.0,1.0,1.0,5
346.12,Debit,San Francisco,Branch,Doctor,12.0,1.0,0.0,2.0,1
1.9300000000000068,Debit,Chicago,Branch,Doctor,175.0,5.0,0.0,0.0,2
252.93,Debit,Portland,ATM,Retired,222.0,1.0,2.0,0.0,0
238.54,Debit,Indianapolis,ATM,Student,12.0,4.0,1.0,1.0,2
58.69999999999999,Debit,New York,nan,Doctor,141.0,1.0,2.0,2.0,6
7.560000000000002,Debit,Milwaukee,ATM,Doctor,145.0,1.0,0.0,2.0,1
540.4,Debit,Houston,Branch,Doctor,272.0,1.0,0.0,1.0,1
264.14,Debit,Baltimore,ATM,Doctor,125.0,1.0,2.0,2.0,6
248.15,Debit,Milwaukee,ATM,Retired,202.0,1.0,2.0,0.0,0
24.340000000000003,Debit,Raleigh,Branch,Engineer,110.0,1.0,2.0,0.0,0
428.61,Debit,Fort Worth,ATM,Doctor,62.0,1.0,2.0,2.0,6
117.66,Credit,Memphis,Branch,Doctor,126.0,1.0,0.0,0.0,4
165.8,Debit,Nashville,Online,Engineer,287.0,1.0,2.0,0.0,0
289.18,Debit,Baltimore,ATM,Retired,64.0,1.0,2.0,0.0,0
125.38999999999999,Debit,Los Angeles,ATM,Student,140.0,1.0,1.0,1.0,3
305.18,Debit,Chicago,Online,Retired,216.0,1.0,2.0,0.0,0
506.9,Credit,Houston,Branch,Doctor,56.0,1.0,2.0,2.0,6
504.12,Credit,Baltimore,Branch,Student,101.0,1.0,1.0,1.0,5
42.09,Debit,Denver,Branch,Engineer,118.0,1.0,1.0,0.0,4
607.28,Debit,Baltimore,ATM,Doctor,84.0,1.0,0.0,2.0,1
91.9,Debit,Chicago,Online,Retired,125.0,1.0,2.0,1.0,0
303.43,Debit,Virginia Beach,Branch,Student,30.0,1.0,1.0,1.0,3
668.78,Debit,Mesa,ATM,Student,141.0,1.0,1.0,1.0,3
270.54,Credit,Sacramento,ATM,Student,139.0,1.0,1.0,1.0,5
247.93,Debit,Indianapolis,Branch,Engineer,79.0,1.0,0.0,2.0,1
34.670000000000016,Debit,Chicago,Online,Student,71.0,1.0,1.0,1.0,3
326.03,Credit,New York,Online,Student,137.0,1.0,1.0,1.0,5
148.26,Debit,Omaha,ATM,Student,57.0,1.0,1.0,1.0,3
373.99,Debit,Sacramento,ATM,Doctor,140.0,1.0,2.0,2.0,6
819.48,Debit,Virginia Beach,ATM,Student,26.0,1.0,1.0,1.0,3
14.0,Debit,San Antonio,ATM,Engineer,173.0,1.0,0.0,0.0,4
57.16,Debit,Columbus,ATM,Engineer,74.0,1.0,0.0,1.0,4
282.26,Debit,Memphis,Online,Engineer,278.0,1.0,0.0,0.0,4
473.2,Debit,Houston,Online,Doctor,173.0,1.0,0.0,1.0,1
192.97,Debit,Sacramento,ATM,Retired,140.0,1.0,2.0,0.0,0
168.99,Debit,Baltimore,ATM,Student,203.0,1.0,1.0,1.0,3
1.8199999999999932,Debit,San Francisco,Online,Retired,60.0,1.0,2.0,0.0,0
40.900000000000006,Debit,Charlotte,ATM,Doctor,37.000000000000014,1.0,2.0,1.0,6
78.91,Debit,Sacramento,Online,Doctor,157.0,1.0,2.0,1.0,6
169.97,Credit,San Diego,ATM,Student,12.0,1.0,1.0,0.0,5
17.789999999999992,Debit,Jacksonville,Branch,Retired,162.0,5.0,2.0,0.0,2
486.61,Credit,Sacramento,ATM,Engineer,130.0,1.0,0.0,0.0,5
148.13,Debit,Phoenix,Branch,Retired,56.0,1.0,2.0,0.0,0
164.52,Debit,Dallas,ATM,Doctor,162.0,1.0,2.0,2.0,6
720.89,Debit,Indianapolis,ATM,Student,120.0,1.0,1.0,1.0,3
268.7,Debit,Milwaukee,ATM,Retired,63.0,1.0,2.0,0.0,0
637.34,Debit,Indianapolis,ATM,Retired,278.0,1.0,2.0,0.0,0
216.76,Credit,Omaha,Online,Engineer,138.0,1.0,0.0,1.0,5
418.02,Debit,Los Angeles,ATM,Doctor,110.0,1.0,0.0,2.0,1
292.03,Credit,Memphis,ATM,Engineer,154.0,1.0,0.0,1.0,5
251.4,Debit,Tucson,ATM,Retired,178.0,1.0,2.0,0.0,0
184.56,Debit,Virginia Beach,Online,Student,93.0,1.0,1.0,1.0,3
33.75999999999999,Debit,Seattle,Online,Engineer,227.0,1.0,1.0,0.0,4
138.68,Credit,Colorado Springs,Branch,Student,44.0,1.0,1.0,1.0,5
42.56,Debit,Fresno,Online,Student,146.0,1.0,1.0,0.0,3
680.76,Debit,nan,Branch,Student,165.0,1.0,1.0,1.0,3
53.829999999999984,Debit,Baltimore,Branch,Retired,131.0,1.0,2.0,0.0,0
11.090000000000032,Debit,Charlotte,Branch,Engineer,95.0,1.0,2.0,0.0,0
37.809999999999974,Debit,nan,Branch,Retired,195.0,1.0,2.0,0.0,0
449.18,Debit,Denver,Online,Retired,50.0,1.0,2.0,1.0,0
297.6,Debit,Milwaukee,Online,Doctor,162.0,1.0,0.0,1.0,1
683.75,Debit,Las Vegas,Branch,Doctor,106.0,1.0,0.0,0.0,4
21.400000000000034,Credit,nan,Online,Engineer,129.0,1.0,0.0,2.0,1
315.94,Debit,Omaha,ATM,Retired,93.0,1.0,2.0,0.0,0
331.32,Debit,Sacramento,Branch,Doctor,137.0,5.0,2.0,2.0,2
223.76,Credit,Boston,Branch,Retired,110.0,1.0,2.0,0.0,5
216.03,Debit,Boston,ATM,Doctor,300.0,1.0,0.0,2.0,1
17.420000000000016,Debit,Dallas,ATM,Retired,150.0,1.0,2.0,0.0,0
491.91,Debit,Milwaukee,Online,Retired,155.0,1.0,2.0,0.0,0
350.11,Credit,Raleigh,Online,Retired,178.0,1.0,2.0,0.0,5
218.07,Debit,Austin,Branch,Student,243.0,1.0,1.0,1.0,3
422.14,Credit,Albuquerque,Branch,Student,109.0,1.0,1.0,1.0,5
613.21,Debit,Tucson,ATM,Retired,157.0,1.0,2.0,0.0,0
73.82999999999998,Debit,Las Vegas,Online,Doctor,69.0,1.0,2.0,0.0,0
67.32999999999998,Debit,Detroit,Online,Engineer,36.0,1.0,2.0,0.0,0
26.920000000000016,Debit,Indianapolis,ATM,Retired,43.0,1.0,2.0,1.0,0
18.299999999999983,Debit,Mesa,Online,Engineer,155.0,1.0,0.0,0.0,4
317.94,Debit,Los Angeles,ATM,Engineer,124.0,1.0,2.0,0.0,0
179.38,Debit,Mesa,Online,Doctor,173.0,1.0,0.0,2.0,1
13.919999999999987,Debit,Los Angeles,ATM,Engineer,209.0,1.0,0.0,0.0,4
365.43,Debit,Portland,ATM,Student,176.0,1.0,1.0,1.0,3
263.59,Debit,Dallas,Branch,Retired,16.0,1.0,2.0,0.0,0
54.80000000000001,Debit,Albuquerque,Branch,Engineer,140.0,1.0,0.0,0.0,4
141.49,nan,Baltimore,Online,Student,75.0,1.0,1.0,1.0,3
31.390000000000015,Debit,Tucson,ATM,Student,15.0,1.0,1.0,1.0,3
93.82,Debit,nan,Online,Engineer,176.0,1.0,0.0,2.0,1
5.710000000000036,Debit,Tucson,Branch,Student,106.0,1.0,1.0,1.0,3
178.39,Debit,Tucson,Online,Engineer,98.0,1.0,0.0,2.0,1
126.91,Debit,nan,ATM,Student,42.0,1.0,1.0,1.0,3
36.09,Debit,Columbus,Branch,Doctor,167.0,1.0,2.0,2.0,6
91.76999999999998,Debit,Omaha,Branch,Doctor,174.0,1.0,2.0,2.0,6
198.92,Debit,nan,Online,Engineer,100.0,1.0,0.0,0.0,4
137.81,Debit,Detroit,Branch,Engineer,44.0,1.0,2.0,0.0,0
136.88,Credit,Memphis,Branch,Student,71.0,1.0,1.0,0.0,5
133.07,Debit,Sacramento,Branch,Student,155.0,1.0,1.0,1.0,3
1.1399999999999864,Debit,Indianapolis,Branch,Doctor,137.0,1.0,0.0,2.0,1
256.34,Debit,Kansas City,Branch,Retired,99.0,1.0,2.0,0.0,0
56.110000000000014,Debit,Boston,Branch,Doctor,109.0,1.0,0.0,2.0,1
118.1,Debit,Fort Worth,ATM,Engineer,50.0,1.0,0.0,0.0,4
137.86,Credit,Sacramento,Online,Doctor,120.0,1.0,2.0,2.0,6
813.78,Credit,Atlanta,ATM,Doctor,55.0,1.0,2.0,2.0,6
237.97,Debit,Columbus,ATM,Doctor,69.0,1.0,2.0,2.0,6
684.96,Debit,Mesa,ATM,Student,31.0,1.0,1.0,1.0,3
878.63,Debit,Columbus,ATM,Engineer,139.0,1.0,2.0,0.0,0
276.56,Debit,Austin,Branch,Doctor,15.0,1.0,2.0,2.0,6
8.750000000000028,Debit,Louisville,ATM,Retired,199.0,1.0,2.0,0.0,0
637.48,Debit,Colorado Springs,Online,Retired,207.0,1.0,2.0,0.0,0
103.15,Debit,San Diego,Branch,Doctor,179.0,1.0,2.0,2.0,6
505.6,Debit,Denver,Branch,Retired,183.0,1.0,2.0,0.0,0
371.86,Debit,Miami,ATM,Doctor,91.0,1.0,0.0,1.0,4
14.259999999999991,Debit,Virginia Beach,Branch,Engineer,37.000000000000014,1.0,0.0,0.0,4
13.159999999999997,Debit,Mesa,Branch,Engineer,98.0,1.0,0.0,1.0,4
167.92,Debit,Memphis,ATM,Doctor,136.0,2.0,0.0,2.0,1
73.00999999999999,Debit,Houston,ATM,Retired,101.0,1.0,2.0,0.0,0
201.5,Credit,Dallas,Online,Doctor,196.0,1.0,2.0,2.0,6
150.3,Debit,Las Vegas,Online,Doctor,204.0,1.0,0.0,2.0,1
23.69999999999999,Debit,San Francisco,ATM,Doctor,32.0,1.0,0.0,0.0,4
49.59,Debit,Boston,Branch,Engineer,147.0,1.0,0.0,0.0,4
720.1299999999999,Credit,Omaha,ATM,Student,96.0,1.0,1.0,1.0,5
134.92000000000002,Debit,Los Angeles,Online,Student,101.0,1.0,1.0,1.0,3
116.97,Debit,Oklahoma City,ATM,Student,299.0,1.0,1.0,1.0,3
11.059999999999974,Debit,Colorado Springs,ATM,Engineer,13.0,3.0,0.0,0.0,2
88.29000000000002,Credit,Houston,Online,Engineer,287.0,1.0,0.0,0.0,5
5.810000000000002,Debit,Houston,ATM,Student,222.0,1.0,1.0,1.0,3
103.48000000000002,Debit,Baltimore,ATM,Engineer,33.0,1.0,0.0,0.0,4
156.74,Debit,Oklahoma City,ATM,Retired,136.0,1.0,2.0,0.0,0
505.14,Debit,Portland,ATM,Retired,179.0,1.0,2.0,0.0,0
31.060000000000002,Debit,Kansas City,ATM,Doctor,60.99999999999999,1.0,0.0,2.0,1
7.610000000000014,Debit,Atlanta,ATM,Doctor,163.0,1.0,0.0,0.0,4
276.16,Credit,Portland,ATM,Retired,71.0,1.0,2.0,1.0,5
